"","title","release_year","age_certification","runtime","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","drama","comedy","documentation","horror","crime","action","thriller","fantasy","romance","history","scifi","animation","reality","sport","family","music","war","western","isNotUS"
"176","Bombay",-2.59698501926414,"",1.42955288507013,8.1,-0.145933498220294,-0.204602858749543,0.739817426356761,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"178","Mann",-2.09103618605619,"",2.64751947108336,6.1,-0.211084153930891,-0.233714202661066,0.239406954255141,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"179","Soldier",-2.21752339435817,"",1.98317406053069,6.2,-0.232758682467657,-0.221218811620963,-0.7614139899481,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"181","Sinbad: Son of a Preacher Man",-2.47049781096215,"",-1.70763377587302,6.8,-0.259506938580659,-0.246586400240315,-0.661331895527777,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","Damini",-2.84995943586811,"",2.68442754944739,7.8,-0.228583522029252,-0.224804551267685,0.839899520777085,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"183","Hum Saath Saath Hain",-2.09103618605619,"G",2.75824370617547,6.2,-0.182938126714597,-0.169657091006065,-0.461167706687128,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"184","Destiny",-2.34401060266016,"",1.24501249324995,7.1,-0.234628428229204,-0.225302908303331,0.239406954255141,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"185","Chronicle of a Disappearance",-2.47049781096215,"",-0.526575268223831,6.9,-0.253906777731754,-0.239743107287419,0.239406954255141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"186","Muthu",-2.59698501926414,"G",2.31534676580702,7.6,-0.232822217517807,-0.221790098954509,0.439571143095789,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"187","Jeans",-2.21752339435817,"",2.68442754944739,6.4,-0.227848330734663,-0.224014473040441,0.0392427654144923,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"188","Monty Python: Live at Aspen",-2.21752339435817,"",-1.63381761914494,7.8,-0.250612031559708,-0.232668868391174,0.439571143095789,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"189","Minsara Kanavu",-2.34401060266016,"G",1.57718519852628,6.7,-0.249432094914072,-0.237105461513389,0.139324859834816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"190","Duplicate",-2.21752339435817,"PG",2.31534676580702,5.5,-0.191415517691707,-0.215274992342159,-0.461167706687128,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"191","Avvai Shanmugi",-2.47049781096215,"PG-13",2.13080637398684,7.9,-0.237088142313569,-0.230882076092638,1.04006370961773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"192","Anjaam",-2.72347222756613,"",1.28192057161399,6.6,-0.201272526900638,-0.21899443753503,0.639735331936437,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"193","A Triumph of the Heart: The Ricky Bell Story",-3.10293385247209,"",-0.0836783278553859,7.2,-0.25829069619208,-0.246622865389265,-1.36190655647005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"194","Phir Bhi Dil Hai Hindustani",-1.9645489777542,"PG-13",2.13080637398684,6.1,-0.191488129177592,-0.170714580325607,0.139324859834816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"195","Children of Shatila",-2.09103618605619,"",-1.92908224605724,8.1,-0.259851843138614,-0.245383050324974,0.239406954255141,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"197","Tim Allen: Rewires America",-3.10293385247209,"PG",-2.66724381333798,6,-0.258762670850335,-0.237336407456737,0.539653237516113,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","West Beirut",-2.21752339435817,"PG-13",0.100862063964799,7.6,-0.222248169885758,-0.225047652260683,0.839899520777085,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"200","Govindha Govindha",-2.84995943586811,"",1.57718519852628,6.6,-0.2573285940041,-0.250087054539488,-2.46280959509361,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"201","Out of Life",-3.10293385247209,"",-0.194402562947497,6.9,-0.257147065289386,-0.235099878321155,-0.26100351784648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"202","Gumrah",-2.84995943586811,"",1.72481751198243,6.1,-0.253344038716143,-0.243827203969787,0.239406954255141,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"203","Sinbad: Nothin' but the Funk",-2.21752339435817,"",-1.70763377587302,6.3,-0.259969836803178,-0.243012815643243,-1.26182446204972,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","Sinbad: Afros and Bellbottoms",-2.84995943586811,"PG-13",-1.56000146241687,7.8,-0.258998658179462,-0.219152453180479,-0.961578178788749,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","Fiza",-1.9645489777542,"",2.49988715762721,6,-0.222320781371643,-0.230796990745088,-0.160921423426156,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"206","Before the Flying Circus",-1.9645489777542,"",-1.74454185423705,7.3,-0.259034963922405,-0.247704664808106,2.04088465382097,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"207","The Other",-2.09103618605619,"",0.137770142328837,5.9,-0.251510598697539,-0.251642900894676,-0.561249801107452,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"208","Yodha",-3.10293385247209,"",1.46646096343417,4.5,-0.258762670850335,-0.246367609346617,-1.46198865089037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"209","The Emigrant",-2.72347222756613,"",0.986655944701689,6.5,-0.251347222854297,-0.248239486992702,-0.461167706687128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"210","Hello Brother",-2.09103618605619,"",1.06047210142976,4.6,-0.221876036020596,-0.212527951121281,-1.1617423676294,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"211","Dushmani",-2.59698501926414,"",1.98317406053069,5,-0.258299772627816,-0.240399479968513,1.04006370961773,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"212","Nightmare in Columbia County",-3.10293385247209,"",-0.0836783278553859,5.5,-0.257428434797192,-0.232279906802377,-0.461167706687128,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"214","Shikari",-3.10293385247209,"",2.20462253071491,5.8,-0.259942607495971,-0.249175425815745,-1.46198865089037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"219","The Mist",-1.07913851964028,"R",0.875931709609578,7.1,2.51089354101609,0.188965493864736,0.439571143095789,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"220","Mean Girls",-1.45860014454624,"PG-13",-0.194402562947497,7.1,3.15195312059031,0.430437710209752,0.739817426356761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"225","Catch Me If You Can",-1.71157456115022,"PG-13",1.42955288507013,8.1,8.38567102953909,0.613808789228221,1.54047418171935,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","Old School",-1.58508735284823,"R",-0.526575268223831,7,1.81949604885188,-0.0570284009500442,0.116305978118142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","Anchorman: The Legend of Ron Burgundy",-1.45860014454624,"PG-13",-0.268218719675571,7.1,2.94449302898024,-0.0147896034166237,0.239406954255141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","Inception",-0.699676894734314,"PG-13",1.68790943361839,8.8,20.5628804291424,1.05094083978776,1.94080255940065,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
"238","The Departed",-1.20562572794227,"R",1.7986336687105,8.5,11.5047155586142,0.145523346415975,1.74063837056,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"240","Insidious",-0.699676894734314,"PG-13",0.0270459072367253,6.8,2.49704290008347,0.939661360242879,0.468594950477683,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"241","War of the Worlds",-1.33211293624426,"PG-13",0.543759004333244,6.5,3.77145616529233,0.184346574997772,0.0132214208652082,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"245","Wanted",-0.952651311338291,"R",0.285402455784985,6.7,3.233822570926,0.137087741958941,0.0392427654144923,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"246","Casino Royale",-1.20562572794227,"",1.54027712016225,8,5.63618265787731,0.222938857636221,1.05807848661339,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"250","The Terminal",-1.45860014454624,"PG-13",0.949747866337652,7.4,3.74897383397509,-0.00533297478899753,0.839899520777085,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"251","Michael Clayton",-1.07913851964028,"R",0.433034769241133,7.2,1.23804142275377,-0.0589853639436789,0.239406954255141,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"252","Road to Perdition",-1.71157456115022,"R",0.543759004333244,7.7,2.14665617494389,-0.0374830811129967,0.93998161519741,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"254","Big Fish",-1.58508735284823,"PG-13",0.839023631245541,8,3.71174229458739,-0.00808001600987608,1.30928454360841,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"255","The Hurt Locker",-0.952651311338291,"R",1.06047210142976,7.5,3.79573563088523,0.0792297056253927,0.839899520777085,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"256","Troy",-1.45860014454624,"R",2.24153060907895,7.3,4.52677899434282,0.323132931900389,0.639735331936437,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
"257","Sherlock Holmes",-0.826164103036303,"PG-13",0.986655944701689,7.6,5.41863864616491,0.261020628189374,0.739817426356761,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"259","Love Actually",-1.58508735284823,"R",1.20810441488591,7.6,4.06074032505941,0.17820827492457,0.639735331936437,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"261","Get Smart",-0.952651311338291,"PG-13",0.285402455784985,6.5,1.70625843661373,0.00727181169795411,-0.26100351784648,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"262","Quantum of Solace",-0.952651311338291,"PG-13",0.137770142328837,6.6,3.77156508252116,0.115172187440162,-0.156918139649343,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"263","The Blind Side",-0.826164103036303,"PG-13",0.986655944701689,7.6,2.71356127455774,0.508570369359343,1.20119588163445,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"265","Identity",-1.58508735284823,"R",-0.452759111495757,7.3,1.92171486810693,-0.0275280954497244,0.720801828416899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"266","I Am Legend",-1.07913851964028,"PG-13",-0.0467702494913488,7.2,6.50222892646717,0.575131421242223,0.731810858803135,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"268","Grown Ups",-0.699676894734314,"PG-13",-0.00986217112731175,5.9,2.00795008403147,0.930435677558601,-0.127894332267449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","The Girl Next Door",-1.45860014454624,"",0.285402455784985,6.7,1.76693440950665,0.188309121183642,0.239406954255141,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"272","Public Enemies",-0.826164103036303,"R",1.3926448067061,7,2.4693870003969,0.768396710675715,0.239406954255141,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"273","Not Another Teen Movie",-1.83806176945221,"R",-0.489667189859794,5.7,0.695660852497687,0.177649142640675,-0.661331895527777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","Blow",-1.83806176945221,"R",0.802115552881504,7.5,2.08507255847741,0.0306945923733213,0.93998161519741,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","Hancock",-0.952651311338291,"PG-13",-0.378942954767682,6.4,4.06520593144136,1.21747717504111,-0.130896795100059,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"277","The Pursuit of Happyness",-1.20562572794227,"PG-13",0.543759004333244,8,4.29088242957291,0.316885236380338,1.44039208729903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","Monster",-1.58508735284823,"R",0.285402455784985,7.3,1.10398246693801,-0.0670198517622662,0.739817426356761,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"279","Rambo",-0.952651311338291,"R",-0.378942954767682,7,1.83004286717672,0.612629749412181,0.139324859834816,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"280","Something's Gotta Give",-1.58508735284823,"PG-13",0.949747866337652,6.7,0.840992741497141,-0.0875618856706059,0.139324859834816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"281","Harold & Kumar Go to White Castle",-1.45860014454624,"R",-0.711115660044016,7,1.50657685042912,-0.0826147804630945,0.0392427654144923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","Thir13en Ghosts",-1.83806176945221,"R",-0.41585103313172,5.6,0.52984344804284,0.349691715385432,-0.26100351784648,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"285","Cloudy with a Chance of Meatballs",-0.826164103036303,"PG",-0.452759111495757,6.9,1.82043092173265,0.45122284511109,0.139324859834816,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
"288","Halloween",-1.07913851964028,"R",0.248494377420948,6,0.825036367473843,0.20260345957193,-0.26100351784648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","Jackass: The Movie",-1.71157456115022,"R",-0.526575268223831,6.6,0.596464486342614,0.0414153461645377,-0.160921423426156,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","Semi-Pro",-0.952651311338291,"R",-0.305126798039608,5.8,0.48515107848043,-0.109805626529932,-0.861496084368425,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"292","The Lake House",-1.20562572794227,"PG",-0.120586406219423,6.8,1.09246446998945,-0.0670076967126163,0.539653237516113,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"293","The Girl Next Door",-1.07913851964028,"R",-0.41585103313172,6.5,-0.0219130803281801,-0.105648599549665,0.239406954255141,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"294","The Book of Eli",-0.699676894734314,"R",0.580667082697281,6.8,2.59779133674934,0.10518073662794,0.339489048675464,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"295","Blood Diamond",-1.20562572794227,"R",1.50336904179821,8,4.65475673821569,0.310771246406436,1.04006370961773,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"296","Just Like Heaven",-1.33211293624426,"PG-13",-0.268218719675571,6.7,0.71995847096206,-0.0527133583243278,0.439571143095789,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"297","Ip Man",-0.952651311338291,"R",0.137770142328837,8,1.7577853622851,-0.00910104018046811,1.24022789845838,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"298","21",-0.952651311338291,"PG-13",0.765207474517467,6.8,1.99961791602613,0.0630877996903186,0.239406954255141,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"299","Friday the 13th",-0.826164103036303,"R",-0.194402562947497,5.5,0.710346525517992,0.28841811010026,-0.661331895527777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"301","Let Me In",-0.699676894734314,"R",0.506850925969207,7.1,0.837761530375244,0.011769180068419,0.339489048675464,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"303","A Nightmare on Elm Street",-0.699676894734314,"R",-0.268218719675571,5.2,0.646121666252433,0.216958573208468,-0.961578178788749,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"305","Miss Congeniality 2: Armed and Fabulous",-1.33211293624426,"PG-13",0.46994284760517,5.1,0.416878128876765,-0.00398376427785805,-0.7614139899481,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","The Bucket List",-1.07913851964028,"PG-13",-0.194402562947497,7.4,1.95434465457664,0.00215453579534404,0.739817426356761,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","Scary Movie 4",-1.20562572794227,"PG-13",-0.711115660044016,5.1,0.837661689582152,0.743831355333257,-0.961578178788749,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","The Sweetest Thing",-1.71157456115022,"R",-0.674207581679979,5.1,0.273897036732848,-0.136109153972327,-0.961578178788749,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"311","How Do You Know",-0.699676894734314,"PG-13",0.691391317789393,5.4,0.196738256543968,-0.145055270514657,-1.21078259389536,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"312","Mr. Bean's Holiday",-1.07913851964028,"G",-0.452759111495757,6.4,0.875446891549722,0.129928417715147,-0.160921423426156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"313","The Interpreter",-1.33211293624426,"PG-13",0.949747866337652,6.4,0.708631079163951,-0.110960356246673,-0.161922244370359,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"314","John Q",-1.71157456115022,"PG-13",0.506850925969207,7,0.948557581400496,0.126488538664224,0.660752571764705,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"315","3 Idiots",-0.826164103036303,"PG-13",2.49988715762721,8.4,3.28595761779166,0.281708522693513,1.54047418171935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"316","The One",-1.83806176945221,"PG-13",-0.563483346587868,5.9,0.57453581760525,-0.00728993778263228,-0.361085612266804,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"318","The Texas Chainsaw Massacre",-1.58508735284823,"R",-0.15749448458346,6.2,1.02589789030409,0.712860288825299,-0.26100351784648,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","The Cat in the Hat",-1.58508735284823,"PG",-0.748023738408053,4,0.489916207241654,0.546700760111095,-1.1617423676294,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"321","Tears of the Sun",-1.58508735284823,"R",0.691391317789393,6.6,0.84637506788839,0.260497961054428,0.336486585842855,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"322","Due Date",-0.699676894734314,"R",-0.268218719675571,6.5,2.83804459067237,0.173054533873011,-0.160921423426156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","We Are Marshall",-1.20562572794227,"PG",1.06047210142976,7,0.296234145078318,-0.105138087464369,0.439571143095789,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"325","Blood and Bone",-0.826164103036303,"R",-0.342034876403645,6.7,0.0394254723734378,0.145426106018776,0.93998161519741,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"326","Freddy vs. Jason",-1.58508735284823,"R",-0.194402562947497,5.7,0.818855314737856,0.533901492829745,-0.461167706687128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"327","The Golden Compass",-1.07913851964028,"PG-13",0.396126690877096,6.1,1.44113574877499,-0.0190560258437405,-0.461167706687128,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"329","The Men Who Stare at Goats",-0.826164103036303,"R",-0.305126798039608,6.2,0.939136241106877,-0.0340432020620735,-0.461167706687128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"332","Cleaner",-1.07913851964028,"R",-0.526575268223831,6.1,0.12323727995656,-0.125364090081811,-0.461167706687128,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"335","Monster House",-1.20562572794227,"PG",-0.41585103313172,6.6,0.801455787432588,0.365481124880659,0.139324859834816,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"336","Good Luck Chuck",-1.07913851964028,"",-0.0467702494913488,5.6,0.558243615459733,0.104536518996495,-0.561249801107452,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"337","10,000 BC",-0.952651311338291,"PG-13",0.248494377420948,5.1,0.926755982763431,0.0346206734102407,-1.06166027320907,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
"338","Cop Out",-0.699676894734314,"R",0.174678220692874,5.5,0.538402526941571,-0.0995832297743621,-0.861496084368425,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"339","The Cave",-1.33211293624426,"PG-13",-0.194402562947497,5.1,0.0910068566592168,-0.0987931515471183,-1.1617423676294,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"340","Starsky & Hutch",-1.45860014454624,"PG-13",-0.0467702494913488,6.1,1.07258707572835,-0.0958394744821913,-0.661331895527777,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","New York Minute",-1.45860014454624,"PG",-0.563483346587868,4.9,-0.0474813997955459,-0.12160817973999,-0.26100351784648,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"342","Rumor Has It...",-1.33211293624426,"PG-13",-0.194402562947497,5.5,0.26811534716923,-0.100908130186202,-0.861496084368425,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"343","Comedian",-1.71157456115022,"R",-0.748023738408053,6.9,-0.197160901512382,-0.20625594550193,0.239406954255141,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","Catch and Release",-1.20562572794227,"PG-13",0.322310534149022,5.9,-0.0197801179302991,-0.150573663055714,-0.561249801107452,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"346","Lagaan: Once Upon a Time in India",-1.83806176945221,"PG",4.49292338928521,8.1,0.747405612626708,-0.142527020187477,0.839899520777085,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"351","Friends with Money",-1.20562572794227,"R",-0.526575268223831,5.8,0.0159810388682174,-0.121097667654694,-1.36190655647005,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"352","Ip Man 2",-0.699676894734314,"R",0.211586299056911,7.5,0.687927729250902,-0.210364352283598,1.04006370961773,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"353","Life As We Know It",-0.699676894734314,"PG-13",0.433034769241133,6.5,0.934107895709319,0.227436226006686,0.439571143095789,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"354","Death at a Funeral",-0.699676894734314,"R",-0.378942954767682,5.7,0.192363414519378,-0.0709094676502359,-0.661331895527777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","Dreamer: Inspired By a True Story",-1.33211293624426,"PG",0.137770142328837,6.8,-0.140705471236552,-0.14084962333579,0.439571143095789,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"357","Premonition",-1.07913851964028,"PG-13",-0.231310641311534,5.9,0.451885941509221,-0.0925333009774171,-0.160921423426156,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"358","Soul Plane",-1.45860014454624,"R",-0.600391424951905,4.5,-0.0513661142904101,0.000501449042956951,-1.1617423676294,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"360","The Texas Chainsaw Massacre: The Beginning",-1.20562572794227,"R",-0.41585103313172,5.8,0.400613156038455,0.436855576424902,-0.361085612266804,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"364","Louis C.K.: Hilarious",-0.699676894734314,"",-0.674207581679979,8.4,-0.150834773517553,-0.195766137654062,1.44039208729903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","Deck the Halls",-1.20562572794227,"PG",-0.342034876403645,5,-0.00700049641448404,-0.119408115753357,-0.961578178788749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"368","Takers",-0.699676894734314,"PG-13",0.174678220692874,6.2,0.306390676666526,-0.0723316084592748,-0.23298053140879,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"371","Like Stars on Earth",-1.07913851964028,"PG",2.31534676580702,8.3,1.46110390739345,-0.0505983796852443,1.55248403304979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"372","Did You Hear About the Morgans?",-0.826164103036303,"PG-13",0.0270459072367253,4.9,0.107498740390918,-0.113816792914401,-1.06166027320907,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"373","Stuart Little 2",-1.71157456115022,"G",-0.895656051864201,5.5,0.231319476696848,0.180724370202101,-0.728386898789394,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"376","Half Past Dead",-1.71157456115022,"PG-13",-0.15749448458346,4.6,-0.117696706646643,-0.108383485720893,-1.26182446204972,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"379","Christmas with the Kranks",-1.45860014454624,"PG",-0.120586406219423,5.4,0.186926629513715,-0.0500149373020489,-0.361085612266804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"382","Alpha and Omega",-0.699676894734314,"PG",-0.526575268223831,5.1,-0.130204035090388,-0.100883820086902,-0.561249801107452,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
"387","Initial D",-1.33211293624426,"",0.174678220692874,6.3,-0.181794495811903,-0.0390875476667842,0.239406954255141,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
"388","Naruto Shippuden the Movie",-1.07913851964028,"PG-13",-0.305126798039608,6.7,-0.22343718296713,3.58146416125257,0.739817426356761,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
"389","Gifted Hands: The Ben Carson Story",-0.826164103036303,"",-0.600391424951905,7.6,-0.161799107886235,0.262381993750164,1.34030999287871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","The Legend of the Nahuala",-1.07913851964028,"PG",-0.821839895136127,6.1,-0.255921746465072,0.31405310981191,1.14014580403806,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"391","One Piece: Strong World",-0.826164103036303,"PG-13",0.433034769241133,7.5,-0.210938930959121,0.220289056812542,1.04006370961773,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"392","Chaos",-1.33211293624426,"R",0.137770142328837,6.4,0.237736516761963,-0.0582682160143345,-0.160921423426156,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
